Student IDs,Day,Hour,Activity,Duration
12,0,22,0.0,975
12,0,22,1.0,18
12,0,22,2,0
12,0,23,0.0,990
12,0,23,1,0
12,0,23,2,0
12,1,0,0.0,1038
12,1,0,1,0
12,1,0,2,0
12,1,1,0.0,1041
12,1,1,1,0
12,1,1,2,0
12,1,2,0.0,1041
12,1,2,1,0
12,1,2,2,0
12,1,3,0.0,1041
12,1,3,1,0
12,1,3,2,0
12,1,4,0.0,1041
12,1,4,1,0
12,1,4,2,0
12,1,5,0.0,1041
12,1,5,1,0
12,1,5,2,0
12,1,6,0.0,1038
12,1,6,1,0
12,1,6,2,0
12,1,7,0.0,1026
12,1,7,1,0
12,1,7,2,0
12,1,8,0.0,804
12,1,8,2.0,24
12,1,8,1.0,81
12,1,9,0.0,795
12,1,9,2.0,162
12,1,9,1.0,39
12,1,10,0.0,786
12,1,10,2.0,186
12,1,10,1.0,30
12,1,11,0.0,1017
12,1,11,2.0,3
12,1,11,1,0
12,1,12,0.0,1038
12,1,12,1,0
12,1,12,2,0
12,1,13,0.0,966
12,1,13,2.0,18
12,1,13,1,0
12,1,14,0.0,1029
12,1,14,1,0
12,1,14,2,0
12,1,15,0.0,876
12,1,15,2.0,69
12,1,15,1.0,36
12,1,16,0.0,723
12,1,16,1.0,36
12,1,16,2,0
12,1,17,0.0,1041
12,1,17,1,0
12,1,17,2,0
12,1,18,0.0,1041
12,1,18,1,0
12,1,18,2,0
12,1,19,0.0,666
12,1,19,1.0,48
12,1,19,2,0
12,1,20,0.0,969
12,1,20,1,0
12,1,20,2,0
12,1,21,0.0,1041
12,1,21,1,0
12,1,21,2,0
12,1,22,0.0,1041
12,1,22,1,0
12,1,22,2,0
12,1,23,0.0,1041
12,1,23,1,0
12,1,23,2,0
12,2,0,0.0,1029
12,2,0,1,0
12,2,0,2,0
12,2,1,0.0,1038
12,2,1,1,0
12,2,1,2,0
12,2,2,0.0,1041
12,2,2,1,0
12,2,2,2,0
12,2,3,0.0,1038
12,2,3,1,0
12,2,3,2,0
12,2,4,0.0,1041
12,2,4,1,0
12,2,4,2,0
12,2,5,0.0,1038
12,2,5,1,0
12,2,5,2,0
12,2,6,0.0,1041
12,2,6,1,0
12,2,6,2,0
12,2,7,0.0,1035
12,2,7,1,0
12,2,7,2,0
12,2,8,0.0,999
12,2,8,1.0,21
12,2,8,2,0
12,2,9,0.0,732
12,2,9,1.0,75
12,2,9,2,0
12,2,10,0.0,1038
12,2,10,1,0
12,2,10,2,0
12,2,11,0.0,939
12,2,11,2.0,72
12,2,11,1.0,12
12,2,12,0.0,972
12,2,12,2.0,42
12,2,12,1.0,15
12,2,13,0.0,861
12,2,13,2.0,60
12,2,13,1.0,81
12,2,14,0.0,792
12,2,14,2.0,66
12,2,14,1.0,66
12,2,15,0.0,1032
12,2,15,1,0
12,2,15,2,0
12,2,16,0.0,927
12,2,16,2.0,33
12,2,16,1.0,33
12,2,17,0.0,582
12,2,17,2.0,81
12,2,17,1.0,231
12,2,18,0.0,591
12,2,18,2.0,3
12,2,18,1.0,90
12,2,19,0.0,906
12,2,19,1.0,39
12,2,19,2,0
12,2,20,0.0,1008
12,2,20,1.0,6
12,2,20,2,0
12,2,21,0.0,1008
12,2,21,1.0,9
12,2,21,2,0
12,2,22,0.0,1038
12,2,22,1,0
12,2,22,2,0
12,2,23,0.0,1038
12,2,23,1,0
12,2,23,2,0
12,3,0,0.0,1044
12,3,0,1,0
12,3,0,2,0
12,3,1,0.0,1038
12,3,1,1,0
12,3,1,2,0
12,3,2,0.0,1035
12,3,2,1,0
12,3,2,2,0
12,3,3,0.0,1038
12,3,3,1,0
12,3,3,2,0
12,3,4,0.0,1038
12,3,4,1,0
12,3,4,2,0
12,3,5,0.0,1038
12,3,5,1,0
12,3,5,2,0
12,3,6,0.0,1038
12,3,6,1,0
12,3,6,2,0
12,3,7,0.0,633
12,3,7,2.0,117
12,3,7,1.0,123
12,3,8,0.0,807
12,3,8,2.0,144
12,3,8,1.0,57
12,3,9,0.0,741
12,3,9,2.0,99
12,3,9,1.0,72
12,3,10,0.0,1041
12,3,10,1,0
12,3,10,2,0
12,3,11,0.0,942
12,3,11,2.0,15
12,3,11,1.0,57
12,3,12,0.0,894
12,3,12,2.0,123
12,3,12,1.0,9
12,3,13,0.0,963
12,3,13,2.0,33
12,3,13,1.0,21
12,3,14,0.0,1029
12,3,14,1,0
12,3,14,2,0
12,3,15,0.0,582
12,3,15,2.0,6
12,3,15,1.0,168
12,3,16,0.0,969
12,3,16,1.0,9
12,3,16,2,0
12,3,17,0.0,939
12,3,17,2.0,18
12,3,17,1.0,18
12,3,18,0.0,861
12,3,18,2.0,21
12,3,18,1.0,21
12,3,19,0.0,1023
12,3,19,1,0
12,3,19,2,0
12,3,20,0.0,1008
12,3,20,1,0
12,3,20,2,0
12,3,21,0.0,723
12,3,21,2.0,3
12,3,21,1.0,15
12,3,22,0.0,831
12,3,22,1.0,48
12,3,22,2,0
12,3,23,0.0,852
12,3,23,1.0,21
12,3,23,2,0
12,4,0,0.0,1038
12,4,0,1,0
12,4,0,2,0
12,4,1,0.0,1038
12,4,1,1,0
12,4,1,2,0
12,4,2,0.0,1038
12,4,2,1,0
12,4,2,2,0
12,4,3,0.0,1038
12,4,3,1,0
12,4,3,2,0
12,4,4,0.0,1038
12,4,4,1,0
12,4,4,2,0
12,4,5,0.0,1038
12,4,5,1,0
12,4,5,2,0
12,4,6,0.0,1038
12,4,6,1,0
12,4,6,2,0
12,4,7,0.0,990
12,4,7,1.0,18
12,4,7,2,0
12,4,8,0.0,603
12,4,8,1.0,180
12,4,8,2,0
12,4,9,0.0,630
12,4,9,2.0,81
12,4,9,1.0,141
12,4,10,0.0,1011
12,4,10,1.0,9
12,4,10,2,0
12,4,11,0.0,942
12,4,11,2.0,33
12,4,11,1.0,27
12,4,12,0.0,981
12,4,12,2.0,24
12,4,12,1.0,18
12,4,13,0.0,768
12,4,13,2.0,6
12,4,13,1.0,138
12,4,14,0.0,435
12,4,14,1.0,9
12,4,14,2,0
12,4,15,0.0,192
12,4,15,2.0,42
12,4,15,1.0,51
12,4,16,0.0,342
12,4,16,1.0,36
12,4,16,2,0
12,4,17,0.0,471
12,4,17,2.0,9
12,4,17,1.0,27
12,4,18,0.0,333
12,4,18,2.0,36
12,4,18,1.0,180
12,4,19,0.0,843
12,4,19,2.0,48
12,4,19,1.0,105
12,4,20,0.0,1041
12,4,20,1,0
12,4,20,2,0
12,4,21,0.0,816
12,4,21,2.0,48
12,4,21,1.0,78
12,4,22,0.0,855
12,4,22,1.0,72
12,4,22,2,0
12,4,23,0.0,1002
12,4,23,1,0
12,4,23,2,0
12,5,0,0.0,1032
12,5,0,1,0
12,5,0,2,0
12,5,1,0.0,1032
12,5,1,1,0
12,5,1,2,0
12,5,2,0.0,1041
12,5,2,1,0
12,5,2,2,0
12,5,3,0.0,1038
12,5,3,1,0
12,5,3,2,0
12,5,4,0.0,1041
12,5,4,1,0
12,5,4,2,0
12,5,5,0.0,1038
12,5,5,1,0
12,5,5,2,0
12,5,6,0.0,1041
12,5,6,1,0
12,5,6,2,0
12,5,7,0.0,1038
12,5,7,1,0
12,5,7,2,0
12,5,8,0.0,825
12,5,8,1.0,48
12,5,8,2,0
12,5,9,0.0,1026
12,5,9,1,0
12,5,9,2,0
12,5,10,0.0,888
12,5,10,2.0,9
12,5,10,1.0,15
12,5,11,0.0,1038
12,5,11,1,0
12,5,11,2,0
12,5,12,0.0,915
12,5,12,1.0,6
12,5,12,2,0
12,5,13,0.0,804
12,5,13,1.0,33
12,5,13,2,0
12,5,14,0.0,903
12,5,14,1.0,42
12,5,14,2,0
12,5,15,0.0,1038
12,5,15,1,0
12,5,15,2,0
12,5,16,0.0,999
12,5,16,1,0
12,5,16,2,0
12,5,20,0.0,264
12,5,20,2.0,3
12,5,20,1.0,90
12,5,21,0.0,840
12,5,21,1.0,33
12,5,21,2,0
12,5,22,0.0,927
12,5,22,1.0,18
12,5,22,2,0
12,5,23,0.0,1020
12,5,23,1,0
12,5,23,2,0
12,6,0,0.0,1041
12,6,0,1,0
12,6,0,2,0
12,6,1,0.0,1041
12,6,1,1,0
12,6,1,2,0
12,6,2,0.0,1041
12,6,2,1,0
12,6,2,2,0
12,6,3,0.0,1041
12,6,3,1,0
12,6,3,2,0
12,6,4,0.0,1035
12,6,4,1,0
12,6,4,2,0
12,6,5,0.0,1041
12,6,5,1,0
12,6,5,2,0
12,6,6,0.0,1035
12,6,6,1,0
12,6,6,2,0
12,6,7,0.0,1032
12,6,7,1,0
12,6,7,2,0
12,6,8,0.0,624
12,6,8,1.0,90
12,6,8,2,0
12,6,9,0.0,60
12,6,9,1.0,84
12,6,9,2,0
12,6,10,0.0,600
12,6,10,2.0,45
12,6,10,1.0,111
12,6,11,0.0,1023
12,6,11,1,0
12,6,11,2,0
12,6,12,0.0,951
12,6,12,2.0,27
12,6,12,1.0,30
12,6,14,0.0,738
12,6,14,1.0,54
12,6,14,2,0
12,6,15,0.0,735
12,6,15,1.0,45
12,6,15,2,0
12,6,17,0.0,483
12,6,17,2.0,18
12,6,17,1.0,18
12,6,18,0.0,222
12,6,18,2.0,87
12,6,18,1.0,33
12,6,19,0.0,381
12,6,19,2.0,75
12,6,19,1.0,216
12,6,20,0.0,909
12,6,20,2.0,39
12,6,20,1.0,27
12,6,21,0.0,1023
12,6,21,1,0
12,6,21,2,0
12,6,22,0.0,1017
12,6,22,1,0
12,6,22,2,0
12,6,23,0.0,1020
12,6,23,1,0
12,6,23,2,0
12,0,0,0.0,1038
12,0,0,1,0
12,0,0,2,0
12,0,1,0.0,1038
12,0,1,1,0
12,0,1,2,0
12,0,2,0.0,1035
12,0,2,1,0
12,0,2,2,0
12,0,3,0.0,1038
12,0,3,1,0
12,0,3,2,0
12,0,4,0.0,1038
12,0,4,1,0
12,0,4,2,0
12,0,5,0.0,1011
12,0,5,1,0
12,0,5,2,0
12,0,6,0.0,795
12,0,6,1.0,159
12,0,6,2,0
12,0,7,0.0,246
12,0,7,1.0,12
12,0,7,2,0
12,0,8,0.0,69
12,0,8,1,0
12,0,8,2,0
12,0,9,0.0,390
12,0,9,1.0,33
12,0,9,2,0
12,0,10,0.0,1035
12,0,10,1,0
12,0,10,2,0
12,0,11,0.0,957
12,0,11,2.0,30
12,0,11,1.0,24
12,0,12,0.0,810
12,0,12,2.0,15
12,0,12,1.0,102
12,0,13,0.0,996
12,0,13,1,0
12,0,13,2,0
12,0,14,0.0,993
12,0,14,1.0,6
12,0,14,2,0
12,0,15,0.0,255
12,0,15,2.0,93
12,0,15,1.0,123
12,0,18,0.0,375
12,0,18,2.0,12
12,0,18,1.0,42
12,0,19,0.0,600
12,0,19,1,0
12,0,19,2,0
12,0,20,0.0,831
12,0,20,1.0,120
12,0,20,2,0
12,0,21,0.0,897
12,0,21,2.0,9
12,0,21,1.0,57
12,0,22,0.0,111
12,0,22,1.0,60
12,0,22,2,0
12,0,23,0.0,345
12,0,23,2.0,33
12,0,23,1.0,105
12,1,0,0.0,255
12,1,0,1,0
12,1,0,2,0
12,1,1,0.0,927
12,1,1,1.0,18
12,1,1,2,0
12,1,2,0.0,1041
12,1,2,1,0
12,1,2,2,0
12,1,3,0.0,1038
12,1,3,1,0
12,1,3,2,0
12,1,4,0.0,1041
12,1,4,1,0
12,1,4,2,0
12,1,5,0.0,1038
12,1,5,1,0
12,1,5,2,0
12,1,6,0.0,1041
12,1,6,1,0
12,1,6,2,0
12,1,7,0.0,1038
12,1,7,1,0
12,1,7,2,0
12,1,8,0.0,996
12,1,8,1,0
12,1,8,2,0
12,1,9,0.0,783
12,1,9,1.0,144
12,1,9,2,0
12,1,10,0.0,768
12,1,10,2.0,42
12,1,10,1.0,54
12,1,11,0.0,681
12,1,11,2.0,27
12,1,11,1.0,168
12,1,12,0.0,897
12,1,12,2.0,72
12,1,12,1.0,48
12,1,13,0.0,927
12,1,13,2.0,81
12,1,13,1.0,18
12,1,14,0.0,1032
12,1,14,1,0
12,1,14,2,0
12,1,15,0.0,927
12,1,15,1.0,81
12,1,15,2,0
12,1,16,0.0,723
12,1,16,2.0,9
12,1,16,1.0,117
12,1,17,0.0,1044
12,1,17,1,0
12,1,17,2,0
12,1,18,0.0,1041
12,1,18,1,0
12,1,18,2,0
12,1,19,0.0,948
12,1,19,1.0,21
12,1,19,2,0
12,1,20,0.0,1014
12,1,20,1.0,6
12,1,20,2,0
12,1,21,0.0,1032
12,1,21,1,0
12,1,21,2,0
12,1,22,0.0,828
12,1,22,1.0,48
12,1,22,2,0
12,1,23,0.0,303
12,1,23,1.0,102
12,1,23,2,0
12,2,0,0.0,1017
12,2,0,1,0
12,2,0,2,0
12,2,1,0.0,1035
12,2,1,1,0
12,2,1,2,0
12,2,2,0.0,1041
12,2,2,1,0
12,2,2,2,0
12,2,3,0.0,1041
12,2,3,1,0
12,2,3,2,0
12,2,4,0.0,1038
12,2,4,1,0
12,2,4,2,0
12,2,5,0.0,411
12,2,5,1.0,228
12,2,5,2,0
12,2,6,0.0,99
12,2,6,2.0,12
12,2,6,1.0,318
12,2,7,0.0,1041
12,2,7,1,0
12,2,7,2,0
12,2,8,0.0,1038
12,2,8,1,0
12,2,8,2,0
12,2,9,0.0,636
12,2,9,2.0,30
12,2,9,1.0,54
12,2,10,0.0,1041
12,2,10,1,0
12,2,10,2,0
12,2,11,0.0,894
12,2,11,2.0,99
12,2,11,1.0,24
12,2,12,0.0,966
12,2,12,2.0,66
12,2,12,1,0
12,2,13,0.0,735
12,2,13,2.0,42
12,2,13,1.0,150
12,2,14,0.0,690
12,2,14,1.0,99
12,2,14,2,0
12,2,15,0.0,1041
12,2,15,1,0
12,2,15,2,0
12,2,16,0.0,1038
12,2,16,1,0
12,2,16,2,0
12,2,17,0.0,1029
12,2,17,1,0
12,2,17,2,0
12,2,18,0.0,1041
12,2,18,1,0
12,2,18,2,0
12,2,19,0.0,873
12,2,19,1.0,57
12,2,19,2,0
12,2,20,0.0,993
12,2,20,1,0
12,2,20,2,0
12,2,21,0.0,714
12,2,21,1.0,12
12,2,21,2,0
12,2,22,0.0,1035
12,2,22,1,0
12,2,22,2,0
12,2,23,0.0,1032
12,2,23,1,0
12,2,23,2,0
12,3,0,0.0,1041
12,3,0,1,0
12,3,0,2,0
12,3,1,0.0,1038
12,3,1,1,0
12,3,1,2,0
12,3,2,0.0,1038
12,3,2,1,0
12,3,2,2,0
12,3,3,0.0,1041
12,3,3,1,0
12,3,3,2,0
12,3,4,0.0,1038
12,3,4,1,0
12,3,4,2,0
12,3,5,0.0,1041
12,3,5,1,0
12,3,5,2,0
12,3,6,0.0,1038
12,3,6,1,0
12,3,6,2,0
12,3,7,0.0,1029
12,3,7,1,0
12,3,7,2,0
12,3,8,0.0,1035
12,3,8,1,0
12,3,8,2,0
12,3,9,0.0,1038
12,3,9,1,0
12,3,9,2,0
12,3,10,0.0,1005
12,3,10,1.0,33
12,3,10,2,0
12,3,11,0.0,510
12,3,11,2.0,159
12,3,11,1.0,111
12,3,12,0.0,912
12,3,12,2.0,78
12,3,12,1.0,45
12,3,13,0.0,816
12,3,13,2.0,72
12,3,13,1.0,87
12,3,14,0.0,1017
12,3,14,1,0
12,3,14,2,0
12,3,15,0.0,822
12,3,15,2.0,111
12,3,15,1.0,48
12,3,16,0.0,702
12,3,16,2.0,9
12,3,16,1.0,108
12,3,17,0.0,975
12,3,17,1.0,36
12,3,17,2,0
12,3,18,0.0,1029
12,3,18,1,0
12,3,18,2,0
12,3,19,0.0,1041
12,3,19,1,0
12,3,19,2,0
12,3,20,0.0,726
12,3,20,1,0
12,3,20,2,0
12,3,21,0.0,1011
12,3,21,1,0
12,3,21,2,0
12,3,22,0.0,1038
12,3,22,1,0
12,3,22,2,0
12,3,23,0.0,1029
12,3,23,1,0
12,3,23,2,0
12,4,0,0.0,1041
12,4,0,1,0
12,4,0,2,0
12,4,1,0.0,1038
12,4,1,1,0
12,4,1,2,0
12,4,2,0.0,1041
12,4,2,1,0
12,4,2,2,0
12,4,3,0.0,1038
12,4,3,1,0
12,4,3,2,0
12,4,4,0.0,1041
12,4,4,1,0
12,4,4,2,0
12,4,5,0.0,1038
12,4,5,1,0
12,4,5,2,0
12,4,6,0.0,1041
12,4,6,1,0
12,4,6,2,0
12,4,7,0.0,771
12,4,7,2.0,72
12,4,7,1.0,39
12,4,8,0.0,978
12,4,8,2.0,51
12,4,8,1,0
12,4,9,0.0,813
12,4,9,2.0,102
12,4,9,1.0,45
12,4,10,0.0,1029
12,4,10,1,0
12,4,10,2,0
12,4,11,0.0,954
12,4,11,1.0,84
12,4,11,2,0
12,4,12,0.0,966
12,4,12,2.0,42
12,4,12,1.0,21
12,4,13,0.0,831
12,4,13,1.0,147
12,4,13,2,0
12,4,14,0.0,735
12,4,14,2.0,6
12,4,14,1.0,12
12,4,15,0.0,810
12,4,15,1.0,33
12,4,15,2,0
12,4,16,0.0,957
12,4,16,1.0,18
12,4,16,2,0
12,4,17,0.0,1026
12,4,17,1,0
12,4,17,2,0
12,4,18,0.0,723
12,4,18,2.0,9
12,4,18,1.0,66
12,4,19,0.0,990
12,4,19,1.0,30
12,4,19,2,0
12,4,20,0.0,816
12,4,20,1.0,33
12,4,20,2,0
12,4,21,0.0,540
12,4,21,1,0
12,4,21,2,0
12,4,22,0.0,855
12,4,22,1.0,3
12,4,22,2,0
12,4,23,0.0,1005
12,4,23,1,0
12,4,23,2,0
12,5,0,0.0,897
12,5,0,1.0,12
12,5,0,2,0
12,5,1,0.0,921
12,5,1,1.0,18
12,5,1,2,0
12,5,2,0.0,1029
12,5,2,1,0
12,5,2,2,0
12,5,3,0.0,1038
12,5,3,1,0
12,5,3,2,0
12,5,4,0.0,1017
12,5,4,1,0
12,5,4,2,0
12,5,5,0.0,915
12,5,5,1,0
12,5,5,2,0
12,5,6,0.0,747
12,5,6,1,0
12,5,6,2,0
12,5,7,0.0,927
12,5,7,1,0
12,5,7,2,0
12,5,8,0.0,1008
12,5,8,1,0
12,5,8,2,0
12,5,9,0.0,1038
12,5,9,1,0
12,5,9,2,0
12,5,10,0.0,870
12,5,10,1.0,51
12,5,10,2,0
12,5,11,0.0,1011
12,5,11,1,0
12,5,11,2,0
12,5,12,0.0,924
12,5,12,1,0
12,5,12,2,0
12,5,13,0.0,912
12,5,13,1.0,75
12,5,13,2,0
12,5,14,0.0,867
12,5,14,1.0,72
12,5,14,2,0
12,5,15,0.0,1020
12,5,15,1,0
12,5,15,2,0
12,5,16,0.0,1008
12,5,16,1,0
12,5,16,2,0
12,5,17,0.0,876
12,5,17,1.0,30
12,5,17,2,0
12,5,18,0.0,1032
12,5,18,1.0,3
12,5,18,2,0
12,5,19,0.0,957
12,5,19,1.0,51
12,5,19,2,0
12,5,20,0.0,759
12,5,20,1.0,96
12,5,20,2,0
12,5,21,0.0,1014
12,5,21,1,0
12,5,21,2,0
12,5,22,0.0,1011
12,5,22,1,0
12,5,22,2,0
12,5,23,0.0,981
12,5,23,1,0
12,5,23,2,0
12,6,0,0.0,1005
12,6,0,1,0
12,6,0,2,0
12,6,1,0.0,1038
12,6,1,1,0
12,6,1,2,0
12,6,2,0.0,1041
12,6,2,1,0
12,6,2,2,0
12,6,3,0.0,1041
12,6,3,1,0
12,6,3,2,0
12,6,4,0.0,1035
12,6,4,1,0
12,6,4,2,0
12,6,5,0.0,1041
12,6,5,1,0
12,6,5,2,0
12,6,6,0.0,1038
12,6,6,1,0
12,6,6,2,0
12,6,7,0.0,1041
12,6,7,1,0
12,6,7,2,0
12,6,8,0.0,1014
12,6,8,1,0
12,6,8,2,0
12,6,9,0.0,963
12,6,9,1.0,3
12,6,9,2,0
12,6,10,0.0,1011
12,6,10,1,0
12,6,10,2,0
12,6,11,0.0,984
12,6,11,1,0
12,6,11,2,0
12,6,12,0.0,726
12,6,12,1.0,54
12,6,12,2,0
12,6,13,0.0,1041
12,6,13,1,0
12,6,13,2,0
12,6,14,0.0,981
12,6,14,1,0
12,6,14,2,0
12,6,15,0.0,1029
12,6,15,1,0
12,6,15,2,0
12,6,16,0.0,1038
12,6,16,1,0
12,6,16,2,0
12,6,17,0.0,645
12,6,17,1.0,48
12,6,17,2,0
12,6,18,0.0,1026
12,6,18,1,0
12,6,18,2,0
12,6,19,0.0,1038
12,6,19,1,0
12,6,19,2,0
12,6,20,0.0,1029
12,6,20,1,0
12,6,20,2,0
12,6,21,0.0,1011
12,6,21,1,0
12,6,21,2,0
12,6,22,0.0,939
12,6,22,1.0,9
12,6,22,2,0
12,6,23,0.0,933
12,6,23,1.0,12
12,6,23,2,0
12,0,0,0.0,930
12,0,0,1,0
12,0,0,2,0
12,0,1,0.0,1041
12,0,1,1,0
12,0,1,2,0
12,0,2,0.0,1038
12,0,2,1,0
12,0,2,2,0
12,0,3,0.0,1038
12,0,3,1,0
12,0,3,2,0
12,0,4,0.0,1035
12,0,4,1,0
12,0,4,2,0
12,0,5,0.0,1032
12,0,5,1,0
12,0,5,2,0
12,0,6,0.0,1038
12,0,6,1,0
12,0,6,2,0
12,0,7,0.0,867
12,0,7,1.0,81
12,0,7,2,0
12,0,8,0.0,921
12,0,8,2.0,12
12,0,8,1.0,6
12,0,9,0.0,876
12,0,9,2.0,33
12,0,9,1.0,21
12,0,10,0.0,1038
12,0,10,1,0
12,0,10,2,0
12,0,11,0.0,915
12,0,11,1.0,105
12,0,11,2,0
12,0,12,0.0,963
12,0,12,2.0,30
12,0,12,1,0
12,0,13,0.0,732
12,0,13,1.0,114
12,0,13,2,0
12,0,14,0.0,732
12,0,14,2.0,9
12,0,14,1.0,63
12,0,15,0.0,999
12,0,15,1.0,6
12,0,15,2,0
12,0,16,0.0,1008
12,0,16,1,0
12,0,16,2,0
12,0,17,0.0,1038
12,0,17,1,0
12,0,17,2,0
12,0,18,0.0,1014
12,0,18,1,0
12,0,18,2,0
12,0,19,0.0,1041
12,0,19,1,0
12,0,19,2,0
12,0,20,0.0,1035
12,0,20,1,0
12,0,20,2,0
12,0,21,0.0,1041
12,0,21,1,0
12,0,21,2,0
12,0,22,0.0,939
12,0,22,1.0,15
12,0,22,2,0
12,0,23,0.0,975
12,0,23,1.0,48
12,0,23,2,0
12,1,0,0.0,1038
12,1,0,1,0
12,1,0,2,0
12,1,1,0.0,1035
12,1,1,1,0
12,1,1,2,0
12,1,2,0.0,1026
12,1,2,1,0
12,1,2,2,0
12,1,3,0.0,1035
12,1,3,1,0
12,1,3,2,0
12,1,4,0.0,1032
12,1,4,1,0
12,1,4,2,0
12,1,5,0.0,1032
12,1,5,1,0
12,1,5,2,0
12,1,6,0.0,987
12,1,6,1.0,9
12,1,6,2,0
12,1,7,0.0,1008
12,1,7,1,0
12,1,7,2,0
12,1,8,0.0,1026
12,1,8,1,0
12,1,8,2,0
12,1,9,0.0,936
12,1,9,1.0,15
12,1,9,2,0
12,1,10,0.0,1041
12,1,10,1,0
12,1,10,2,0
12,1,11,0.0,675
12,1,11,2.0,165
12,1,11,1.0,42
12,1,12,0.0,945
12,1,12,1.0,39
12,1,12,2,0
12,1,13,0.0,987
12,1,13,2.0,12
12,1,13,1.0,18
12,1,14,0.0,1020
12,1,14,1,0
12,1,14,2,0
12,1,15,0.0,831
12,1,15,2.0,141
12,1,15,1.0,45
12,1,16,0.0,672
12,1,16,1.0,81
12,1,16,2,0
12,1,17,0.0,858
12,1,17,1.0,12
12,1,17,2,0
12,1,18,0.0,993
12,1,18,1.0,9
12,1,18,2,0
12,1,19,0.0,1038
12,1,19,1,0
12,1,19,2,0
12,1,20,0.0,984
12,1,20,1.0,33
12,1,20,2,0
12,1,21,0.0,993
12,1,21,1,0
12,1,21,2,0
12,1,22,0.0,1035
12,1,22,1,0
12,1,22,2,0
12,1,23,0.0,1017
12,1,23,1,0
12,1,23,2,0
12,2,0,0.0,1014
12,2,0,1,0
12,2,0,2,0
12,2,1,0.0,996
12,2,1,1.0,12
12,2,1,2,0
12,2,2,0.0,1038
12,2,2,1,0
12,2,2,2,0
12,2,3,0.0,1038
12,2,3,1,0
12,2,3,2,0
12,2,4,0.0,1041
12,2,4,1,0
12,2,4,2,0
12,2,5,0.0,1038
12,2,5,1,0
12,2,5,2,0
12,2,6,0.0,1041
12,2,6,1,0
12,2,6,2,0
12,2,7,0.0,1026
12,2,7,1,0
12,2,7,2,0
12,2,8,0.0,738
12,2,8,2.0,72
12,2,8,1.0,72
12,2,9,0.0,873
12,2,9,2.0,42
12,2,9,1.0,63
12,2,10,0.0,1017
12,2,10,1.0,3
12,2,10,2,0
12,2,11,0.0,960
12,2,11,2.0,60
12,2,11,1.0,3
12,2,12,0.0,957
12,2,12,1.0,66
12,2,12,2,0
12,2,13,0.0,759
12,2,13,1.0,147
12,2,13,2,0
12,2,14,0.0,633
12,2,14,2.0,48
12,2,14,1.0,111
12,2,15,0.0,999
12,2,15,1,0
12,2,15,2,0
12,2,16,0.0,888
12,2,16,1.0,15
12,2,16,2,0
12,2,17,0.0,957
12,2,17,1.0,18
12,2,17,2,0
12,2,18,0.0,897
12,2,18,2.0,6
12,2,18,1.0,66
12,2,19,0.0,951
12,2,19,2.0,15
12,2,19,1.0,45
12,2,20,0.0,1017
12,2,20,1.0,6
12,2,20,2,0
12,2,21,0.0,1005
12,2,21,1,0
12,2,21,2,0
12,2,22,0.0,663
12,2,22,2.0,24
12,2,22,1.0,96
12,2,23,0.0,759
12,2,23,2.0,12
12,2,23,1.0,21
12,3,0,0.0,1035
12,3,0,1,0
12,3,0,2,0
12,3,1,0.0,1041
12,3,1,1,0
12,3,1,2,0
12,3,2,0.0,1038
12,3,2,1,0
12,3,2,2,0
12,3,3,0.0,1041
12,3,3,1,0
12,3,3,2,0
12,3,4,0.0,1038
12,3,4,1,0
12,3,4,2,0
12,3,5,0.0,1041
12,3,5,1,0
12,3,5,2,0
12,3,6,0.0,1026
12,3,6,1,0
12,3,6,2,0
12,3,7,0.0,1026
12,3,7,1,0
12,3,7,2,0
12,3,8,0.0,576
12,3,8,2.0,225
12,3,8,1.0,102
12,3,9,0.0,831
12,3,9,2.0,30
12,3,9,1.0,72
12,3,10,0.0,963
12,3,10,2.0,3
12,3,10,1.0,54
12,3,11,0.0,939
12,3,11,2.0,21
12,3,11,1.0,42
12,3,12,0.0,951
12,3,12,1.0,87
12,3,12,2,0
12,3,13,0.0,966
12,3,13,1.0,66
12,3,13,2,0
12,3,14,0.0,1005
12,3,14,1,0
12,3,14,2,0
12,3,15,0.0,909
12,3,15,2.0,42
12,3,15,1.0,39
12,3,16,0.0,618
12,3,16,2.0,27
12,3,16,1.0,192
12,3,17,0.0,1038
12,3,17,1,0
12,3,17,2,0
12,3,18,0.0,1038
12,3,18,1,0
12,3,18,2,0
12,3,19,0.0,1026
12,3,19,1,0
12,3,19,2,0
12,3,20,0.0,1038
12,3,20,1,0
12,3,20,2,0
12,3,21,0.0,1038
12,3,21,1,0
12,3,21,2,0
12,3,22,0.0,1041
12,3,22,1,0
12,3,22,2,0
12,3,23,0.0,1038
12,3,23,1,0
12,3,23,2,0
12,4,0,0.0,1026
12,4,0,1.0,3
12,4,0,2,0
12,4,1,0.0,1041
12,4,1,1,0
12,4,1,2,0
12,4,2,0.0,1041
12,4,2,1,0
12,4,2,2,0
12,4,3,0.0,1041
12,4,3,1,0
12,4,3,2,0
12,4,4,0.0,1041
12,4,4,1,0
12,4,4,2,0
12,4,5,0.0,1041
12,4,5,1,0
12,4,5,2,0
12,4,6,0.0,1023
12,4,6,1,0
12,4,6,2,0
12,4,7,0.0,1038
12,4,7,1,0
12,4,7,2,0
12,4,8,0.0,1041
12,4,8,1,0
12,4,8,2,0
12,4,9,0.0,780
12,4,9,1.0,39
12,4,9,2,0
12,4,10,0.0,969
